"Season","Name","LastName","FirstName","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftNumber","HHOF","GP","G","A","P"
20102011,"Drew Doughty","Doughty","Drew","LAK","D","R","1989-12-08","London","CAN","ON","CAN",73,195,2008,1,2,0,76,11,29,40
20102011,"Jake Dowell","Dowell","Jake","CHI","C","L","1985-03-04","EauClaire","USA","WI","USA",72,200,2004,5,140,0,79,6,15,21
20102011,"Steve Downie","Downie","Steve","TBL","R","R","1987-04-03","Newmarket","CAN","ON","CAN",71,191,2005,1,29,0,57,10,22,32
20102011,"Kris Draper","Draper","Kris","DET","C","L","1971-05-24","Toronto","CAN","ON","CAN",70,188,1989,3,62,0,47,6,5,11
20102011,"Nick Drazenovic","Drazenovic","Nick","STL","C","L","1987-01-14","PrinceGeorge","CAN","BC","CAN",72,192,2005,6,171,0,3,0,0,0
20102011,"Davis Drewiske","Drewiske","Davis","LAK","D","L","1984-11-22","Hudson","USA","WI","USA",74,222,NA,NA,NA,0,38,0,5,5
20102011,"Chris Drury","Drury","Chris","NYR","C","R","1976-08-20","Trumbull","USA","CT","USA",70,191,1994,3,72,0,24,1,4,5
20102011,"Brandon Dubinsky","Dubinsky","Brandon","NYR","C","L","1986-04-29","Anchorage","USA","AK","USA",74,218,2004,2,60,0,77,24,30,54
20102011,"Matt Duchene","Duchene","Matt","COL","C","L","1991-01-16","Haliburton","CAN","ON","CAN",71,195,2009,1,3,0,80,27,40,67
20102011,"Mike Duco","Duco","Mike","FLA","R","L","1987-07-08","Toronto","CAN","ON","CAN",70,200,NA,NA,NA,0,2,0,0,0
20102011,"J-P Dumont","Dumont","J-P","NSH","R","L","1978-04-01","Montreal","CAN","QC","CAN",73,205,1996,1,3,0,70,10,9,19
20102011,"Brodie Dupont","Dupont","Brodie","NYR","L","L","1987-02-17","Russell","CAN","MB","CAN",74,210,2005,3,66,0,1,0,0,0
20102011,"Pascal Dupuis","Dupuis","Pascal","PIT","R","L","1979-04-07","Laval","CAN","QC","CAN",73,205,NA,NA,NA,0,81,17,20,37
20102011,"Philippe Dupuis","Dupuis","Philippe","COL","C","R","1985-04-24","Laval","CAN","QC","CAN",72,196,2003,4,104,0,74,6,11,17
20102011,"Radek Dvorak","Dvorak","Radek","FLA, ATL","R","R","1977-03-09","Tabor","CZE",NA,"CZE",74,195,1995,1,10,0,66,7,15,22
20102011,"Patrick Dwyer","Dwyer","Patrick","CAR","R","R","1983-06-22","Spokane","USA","WA","USA",71,175,2002,4,116,0,80,8,10,18
20102011,"Ben Eager","Eager","Ben","ATL, SJS","L","L","1984-01-22","Ottawa","CAN","ON","CAN",74,226,2002,1,23,0,68,7,10,17
20102011,"Robbie Earl","Earl","Robbie","MIN","L","L","1985-06-02","Chicago","USA","IL","USA",73,195,2004,6,187,0,6,0,0,0
20102011,"Mark Eaton","Eaton","Mark","NYI","D","L","1977-05-06","Wilmington","USA","DE","USA",73,215,NA,NA,NA,0,34,0,3,3
20102011,"Patrick Eaves","Eaves","Patrick","DET","R","R","1984-05-01","Calgary","CAN","AB","USA",72,200,2003,1,29,0,63,13,7,20
20102011,"Andrew Ebbett","Ebbett","Andrew","PHX","C","L","1983-01-02","Vernon","CAN","BC","CAN",69,174,NA,NA,NA,0,33,2,3,5
20102011,"Jordan Eberle","Eberle","Jordan","EDM","C","R","1990-05-15","Regina","CAN","SK","CAN",71,184,2008,1,22,0,69,18,25,43
20102011,"Tyler Eckford","Eckford","Tyler","NJD","D","L","1985-09-08","Vancouver","CAN","BC","CAN",73,225,2004,7,217,0,4,0,0,0
20102011,"Alexander Edler","Edler","Alexander","VAN","D","L","1986-04-21","Ostersund","SWE",NA,"SWE",75,214,2004,3,91,0,51,8,25,33
20102011,"Christian Ehrhoff","Ehrhoff","Christian","VAN","D","L","1982-07-06","Moers","DEU",NA,"DEU",74,201,2001,4,106,0,79,14,36,50
20102011,"Oliver Ekman-Larsson","Ekman-Larsson","Oliver","PHX","D","L","1991-07-17","Karlskrona","SWE",NA,"SWE",74,200,2009,1,6,0,48,1,10,11
20102011,"Patrik Elias","Elias","Patrik","NJD","C","L","1976-04-13","Trebic","CZE",NA,"CZE",73,190,1994,2,51,0,81,21,41,62
20102011,"Lars Eller","Eller","Lars","MTL","C","L","1989-05-08","Rodovre","DNK",NA,"DNK",74,207,2007,1,13,0,77,7,10,17
20102011,"Keaton Ellerby","Ellerby","Keaton","FLA","D","L","1988-11-05","Strathmore","CAN","AB","CAN",77,220,2007,1,10,0,54,2,10,12
20102011,"Matt Ellis","Ellis","Matt","BUF","L","L","1981-08-31","Welland","CAN","ON","CAN",72,208,NA,NA,NA,0,14,0,0,0
20102011,"Steve Eminger","Eminger","Steve","NYR","D","R","1983-10-31","Woodbridge","CAN","ON","CAN",74,207,2002,1,12,0,65,2,4,6
20102011,"Cory Emmerton","Emmerton","Cory","DET","C","L","1988-06-01","StThomas","CAN","ON","CAN",72,191,2006,2,41,0,2,1,0,1
20102011,"Deryk Engelland","Engelland","Deryk","PIT","D","R","1982-04-03","Edmonton","CAN","AB","CAN",74,214,2000,6,194,0,63,3,7,10
20102011,"Andreas Engqvist","Engqvist","Andreas","MTL","C","R","1987-12-23","Stockholm","SWE",NA,"SWE",76,199,NA,NA,NA,0,3,0,0,0
20102011,"Tyler Ennis","Ennis","Tyler","BUF","L","L","1989-10-06","Edmonton","CAN","AB","CAN",69,175,2008,1,26,0,82,20,29,49
20102011,"Toby Enstrom","Enstrom","Toby","ATL","D","L","1984-11-05","Nordingra","SWE",NA,"SWE",70,180,2003,8,239,0,72,10,41,51
20102011,"Martin Erat","Erat","Martin","NSH","R","L","1981-08-29","Trebic","CZE",NA,"CZE",72,196,1999,7,191,0,64,17,33,50
20102011,"Jonathan Ericsson","Ericsson","Jonathan","DET","D","L","1984-03-02","Karlskrona","SWE",NA,"SWE",76,220,2002,9,291,0,74,3,12,15
20102011,"Loui Eriksson","Eriksson","Loui","DAL","L","L","1985-07-17","Gothenburg","SWE",NA,"SWE",74,196,2003,2,33,0,79,27,46,73
20102011,"John Erskine","Erskine","John","WSH","D","L","1980-06-26","Kingston","CAN","ON","CAN",76,220,1998,2,39,0,73,4,7,11
20102011,"Brian Fahey","Fahey","Brian","WSH","D","R","1981-03-02","Glenview","USA","IL","USA",73,216,2000,4,119,0,7,0,1,1
20102011,"Justin Falk","Falk","Justin","MIN","D","L","1988-10-11","Snowflake","CAN","MB","CAN",77,222,2007,4,110,0,22,0,3,3
20102011,"Mark Fayne","Fayne","Mark","NJD","D","R","1987-05-15","Nashua","USA","NH","USA",75,212,2005,5,155,0,57,4,10,14
20102011,"Ruslan Fedotenko","Fedotenko","Ruslan","NYR","L","L","1979-01-18","Kiev","UKR",NA,"UKR",73,200,NA,NA,NA,0,66,10,15,25
20102011,"Eric Fehr","Fehr","Eric","WSH","C","R","1985-09-07","Winkler","CAN","MB","CAN",76,212,2003,1,18,0,52,10,10,20
20102011,"Andrew Ference","Ference","Andrew","BOS","D","L","1979-03-17","Edmonton","CAN","AB","CAN",71,182,1997,8,208,0,70,3,12,15
20102011,"Benn Ferriero","Ferriero","Benn","SJS","R","R","1987-04-29","Boston","USA","MA","USA",71,195,2006,7,196,0,33,5,4,9
20102011,"Brett Festerling","Festerling","Brett","ANA","D","L","1986-03-03","PrinceGeorge","CAN","BC","CAN",73,210,NA,NA,NA,0,1,0,0,0
20102011,"Vernon Fiddler","Fiddler","Vernon","PHX","C","L","1980-05-09","Edmonton","CAN","AB","CAN",71,205,NA,NA,NA,0,71,6,16,22
20102011,"Nikita Filatov","Filatov","Nikita","CBJ","L","R","1990-05-25","Moscow","RUS",NA,"RUS",72,190,2008,1,6,0,23,0,7,7
20102011,"Valtteri Filppula","Filppula","Valtteri","DET","C","L","1984-03-20","Vantaa","FIN",NA,"FIN",72,196,2002,3,95,0,71,16,23,39
20102011,"Mike Fisher","Fisher","Mike","OTT, NSH","C","R","1980-06-05","Peterborough","CAN","ON","CAN",73,216,1998,2,44,0,82,19,17,36
20102011,"Mark Fistric","Fistric","Mark","DAL","D","L","1986-06-01","Edmonton","CAN","AB","CAN",74,225,2004,1,28,0,57,2,3,5
20102011,"Tomas Fleischmann","Fleischmann","Tomas","WSH, COL","L","L","1984-05-16","Koprivnice","CZE",NA,"CZE",73,192,2002,2,63,0,45,12,19,31
20102011,"Nick Foligno","Foligno","Nick","OTT","L","L","1987-10-31","Buffalo","USA","NY","USA",72,205,2006,1,28,0,82,14,20,34
20102011,"Adam Foote","Foote","Adam","COL","D","R","1971-07-10","Toronto","CAN","ON","CAN",74,220,1989,2,22,0,47,0,8,8
20102011,"Peter Forsberg","Forsberg","Peter","COL","C","L","1973-07-20","Ornskoldsvik","SWE",NA,"SWE",72,205,1991,1,6,1,2,0,0,0
20102011,"Kurtis Foster","Foster","Kurtis","EDM","D","R","1981-11-24","Carp","CAN","ON","CAN",77,225,2000,2,40,0,74,8,14,22
20102011,"Cam Fowler","Fowler","Cam","ANA","D","L","1991-12-05","Windsor","CAN","ON","USA",73,207,2010,1,12,0,76,10,30,40
20102011,"Cody Franson","Franson","Cody","NSH","D","R","1987-08-08","Sicamous","CAN","BC","CAN",77,224,2005,3,79,0,80,8,21,29
20102011,"Johan Franzen","Franzen","Johan","DET","R","L","1979-12-23","Vetlanda","SWE",NA,"SWE",76,232,2004,3,97,0,76,28,27,55
20102011,"Colin Fraser","Fraser","Colin","EDM","C","L","1985-01-28","Sicamous","CAN","BC","CAN",73,190,2003,3,69,0,67,3,2,5
20102011,"Mark Fraser","Fraser","Mark","NJD","D","L","1986-09-29","Ottawa","CAN","ON","CAN",76,220,2005,3,84,0,26,0,2,2
20102011,"Matt Frattin","Frattin","Matt","TOR","R","R","1988-01-03","Edmonton","CAN","AB","CAN",72,205,2007,4,99,0,1,0,0,0
20102011,"Michael Frolik","Frolik","Michael","FLA, CHI","R","L","1988-02-17","Kladno","CZE",NA,"CZE",73,194,2006,1,10,0,80,11,27,38
20102011,"Alex Frolov","Frolov","Alex","NYR","L","R","1982-06-19","Moscow","RUS",NA,"RUS",74,210,2000,1,20,0,43,7,9,16
20102011,"Marian Gaborik","Gaborik","Marian","NYR","R","L","1982-02-14","Trencin","SVK",NA,"SVK",73,205,2000,1,3,0,62,22,26,48
20102011,"Simon Gagne","Gagne","Simon","TBL","L","L","1980-02-29","SteFoy","CAN","QC","CAN",73,195,1998,1,22,0,63,17,23,40
20102011,"Sam Gagner","Gagner","Sam","EDM","C","R","1989-08-10","London","CAN","ON","CAN",71,200,2007,1,6,0,68,15,27,42
20102011,"Aaron Gagnon","Gagnon","Aaron","DAL","C","R","1986-04-24","Quesnel","CAN","BC","CAN",71,186,2004,8,240,0,19,0,2,2
20102011,"TJ Galiardi","Galiardi","TJ","COL","L","L","1988-04-22","Calgary","CAN","AB","CAN",74,185,2007,2,55,0,35,7,8,15
20102011,"Jason Garrison","Garrison","Jason","FLA","D","L","1984-11-13","WhiteRock","CAN","BC","CAN",73,218,NA,NA,NA,0,73,5,13,18
20102011,"Cameron Gaunce","Gaunce","Cameron","COL","D","L","1990-03-19","Sudbury","CAN","ON","CAN",73,210,2008,2,50,0,11,1,0,1
20102011,"Paul Gaustad","Gaustad","Paul","BUF","C","L","1982-02-03","Fargo","USA","ND","USA",77,227,2000,7,220,0,81,12,19,31
20102011,"Blake Geoffrion","Geoffrion","Blake","NSH","C","L","1988-02-03","Plantation","USA","FL","USA",73,190,2006,2,56,0,20,6,2,8
20102011,"Nathan Gerbe","Gerbe","Nathan","BUF","C","L","1987-07-24","Oxford","USA","MI","USA",64,176,2005,5,142,0,64,16,15,31
20102011,"Bruno Gervais","Gervais","Bruno","NYI","D","R","1984-10-03","Longueuil","CAN","QC","CAN",73,200,2003,6,182,0,53,0,6,6
20102011,"Ryan Getzlaf","Getzlaf","Ryan","ANA","C","R","1985-05-10","Regina","CAN","SK","CAN",76,221,2003,1,19,0,67,19,57,76
20102011,"Tom Gilbert","Gilbert","Tom","EDM","D","R","1983-01-10","Bloomington","USA","MN","USA",74,210,2002,4,129,0,79,6,20,26
20102011,"Hal Gill","Gill","Hal","MTL","D","L","1975-04-06","Concord","USA","MA","USA",79,243,1993,8,207,0,75,2,7,9
20102011,"Colton Gillies","Gillies","Colton","MIN","C","L","1989-02-12","WhiteRock","CAN","BC","CAN",76,208,2007,1,16,0,7,1,0,1
20102011,"Trevor Gillies","Gillies","Trevor","NYI","L","L","1979-01-30","Cambridge","CAN","ON","CAN",75,231,NA,NA,NA,0,39,2,0,2
20102011,"Matt Gilroy","Gilroy","Matt","NYR","D","R","1984-07-20","NorthBellmore","USA","NY","USA",73,199,NA,NA,NA,0,58,3,8,11
20102011,"Brian Gionta","Gionta","Brian","MTL","R","R","1979-01-18","Rochester","USA","NY","USA",67,178,1998,3,82,0,82,29,17,46
20102011,"Stephen Gionta","Gionta","Stephen","NJD","R","R","1983-10-09","Rochester","USA","NY","USA",67,175,NA,NA,NA,0,12,0,0,0
20102011,"Mark Giordano","Giordano","Mark","CGY","D","L","1983-10-03","Toronto","CAN","ON","CAN",72,198,NA,NA,NA,0,82,8,35,43
20102011,"Dan Girardi","Girardi","Dan","NYR","D","R","1984-04-29","Welland","CAN","ON","CAN",73,212,NA,NA,NA,0,80,4,27,31
20102011,"Alexandre Giroux","Giroux","Alexandre","EDM","L","L","1981-06-16","QuebecCity","CAN","QC","CAN",75,208,1999,7,213,0,8,1,1,2
20102011,"Claude Giroux","Giroux","Claude","PHI","C","R","1988-01-12","Hearst","CAN","ON","CAN",71,185,2006,1,22,0,82,25,51,76
20102011,"Tanner Glass","Glass","Tanner","VAN","L","L","1983-11-29","Regina","CAN","SK","CAN",73,213,2003,9,265,0,73,3,7,10
20102011,"Tim Gleason","Gleason","Tim","CAR","D","L","1983-01-29","Clawson","USA","MI","USA",72,217,2001,1,23,0,82,2,14,16
20102011,"Curtis Glencross","Glencross","Curtis","CGY","L","L","1982-12-28","Kindersley","CAN","SK","CAN",73,197,NA,NA,NA,0,79,24,19,43
20102011,"Marcel Goc","Goc","Marcel","NSH","C","L","1983-08-24","Calw","DEU",NA,"DEU",73,197,2001,1,20,0,51,9,15,24
20102011,"Eric Godard","Godard","Eric","PIT","R","R","1980-03-07","Vernon","CAN","BC","CAN",76,222,NA,NA,NA,0,19,0,3,3
20102011,"Alex Goligoski","Goligoski","Alex","PIT, DAL","D","L","1985-07-30","GrandRapids","USA","MN","USA",71,185,2004,2,61,0,83,14,32,46
20102011,"Scott Gomez","Gomez","Scott","MTL","C","L","1979-12-23","Anchorage","USA","AK","USA",71,200,1998,1,27,0,80,7,31,38
20102011,"Sergei Gonchar","Gonchar","Sergei","OTT","D","L","1974-04-13","Chelyabinsk","RUS",NA,"RUS",74,210,1992,1,14,0,67,7,20,27
20102011,"Andrew Gordon","Gordon","Andrew","WSH","R","R","1985-12-13","PortersLake","CAN","NS","CAN",72,194,2004,7,197,0,9,1,1,2
20102011,"Boyd Gordon","Gordon","Boyd","WSH","C","R","1983-10-19","Unity","CAN","SK","CAN",72,200,2002,1,17,0,60,3,6,9
20102011,"Josh Gorges","Gorges","Josh","MTL","D","L","1984-08-14","Kelowna","CAN","BC","CAN",73,204,NA,NA,NA,0,36,1,6,7
20102011,"Michael Grabner","Grabner","Michael","NYI","R","L","1987-10-05","Villach","AUT",NA,"AUT",73,185,2006,1,14,0,76,34,18,52
20102011,"Mikhail Grabovski","Grabovski","Mikhail","TOR","C","L","1984-01-31","Potsdam","DEU",NA,"BLR",71,186,2004,5,150,0,81,29,29,58
20102011,"Evgeny Grachev","Grachev","Evgeny","NYR","C","R","1990-02-21","Khabarovsk","RUS",NA,"RUS",76,225,2008,3,75,0,8,0,0,0
20102011,"Marc-Andre Gragnani","Gragnani","Marc-Andre","BUF","D","L","1987-03-11","Montreal","CAN","QC","CAN",75,205,2005,3,87,0,9,1,2,3
20102011,"Josh Green","Green","Josh","ANA","C","L","1977-11-16","Camrose","CAN","AB","CAN",75,218,1996,2,30,0,12,0,0,0
20102011,"Mike Green","Green","Mike","WSH","D","R","1985-10-12","Calgary","CAN","AB","CAN",73,207,2004,1,29,0,49,8,16,24
20102011,"Andy Greene","Greene","Andy","NJD","D","L","1982-10-30","Trenton","USA","MI","USA",71,190,NA,NA,NA,0,82,4,19,23
20102011,"Matt Greene","Greene","Matt","LAK","D","R","1983-05-13","GrandLedge","USA","MI","USA",75,236,2002,2,44,0,71,2,9,11
20102011,"Colin Greening","Greening","Colin","OTT","C","L","1986-03-09","StJohns","CAN","NL","CAN",74,210,2005,7,204,0,24,6,7,13
20102011,"Mike Grier","Grier","Mike","BUF","R","R","1975-01-05","Detroit","USA","MI","USA",73,224,1993,9,219,0,73,5,11,16
20102011,"Nicklas Grossmann","Grossmann","Nicklas","DAL","D","L","1985-01-22","Stockholm","SWE",NA,"SWE",76,230,2004,2,56,0,59,1,9,10
20102011,"Nate Guenin","Guenin","Nate","CBJ","D","R","1982-12-10","Aliquippa","USA","PA","USA",75,207,2002,4,127,0,3,0,0,0
20102011,"Carl Gunnarsson","Gunnarsson","Carl","TOR","D","L","1986-11-09","Orebro","SWE",NA,"SWE",74,197,2007,7,194,0,68,4,16,20
20102011,"Erik Gustafsson","Gustafsson","Erik","PHI","D","L","1988-12-15","Kvissleby","SWE",NA,"SWE",70,180,NA,NA,NA,0,3,0,0,0
20102011,"Niklas Hagman","Hagman","Niklas","CGY","L","L","1979-12-05","Espoo","FIN",NA,"FIN",70,205,1999,3,70,0,71,11,16,27
20102011,"Ron Hainsey","Hainsey","Ron","ATL","D","L","1981-03-24","Bolton","USA","CT","USA",75,210,2000,1,13,0,82,3,16,19
20102011,"David Hale","Hale","David","OTT","D","L","1981-06-18","ColoradoSprings","USA","CO","USA",73,222,2000,1,22,0,25,1,4,5
20102011,"Micheal Haley","Haley","Micheal","NYI","C","L","1986-03-30","Guelph","CAN","ON","CAN",71,205,NA,NA,NA,0,27,2,1,3
20102011,"Matt Halischuk","Halischuk","Matt","NSH","R","R","1988-06-01","Toronto","CAN","ON","CAN",72,180,2007,4,117,0,27,4,8,12
20102011,"Adam Hall","Hall","Adam","TBL","R","R","1980-08-14","Kalamazoo","USA","MI","USA",74,212,1999,2,52,0,82,7,11,18
20102011,"Taylor Hall","Hall","Taylor","EDM","L","L","1991-11-14","Calgary","CAN","AB","CAN",73,201,2010,1,1,0,65,22,20,42
20102011,"Jeff Halpern","Halpern","Jeff","MTL","C","R","1976-05-03","Washington","USA","DC","USA",72,190,NA,NA,NA,0,72,11,15,26
20102011,"Dan Hamhuis","Hamhuis","Dan","VAN","D","L","1982-12-13","Smithers","CAN","BC","CAN",73,200,2001,1,12,0,64,6,17,23
20102011,"Zach Hamill","Hamill","Zach","BOS","C","R","1988-09-23","Vancouver","CAN","BC","CAN",71,180,2007,1,8,0,3,0,1,1
20102011,"Travis Hamonic","Hamonic","Travis","NYI","D","R","1990-08-16","StMalo","CAN","MB","CAN",74,205,2008,2,53,0,62,5,21,26
20102011,"Roman Hamrlik","Hamrlik","Roman","MTL","D","L","1974-04-12","Zlin","CZE",NA,"CZE",74,206,1992,1,1,0,79,5,29,34
20102011,"Michal Handzus","Handzus","Michal","LAK","C","L","1977-03-11","Bansk√Bystrica","SVK",NA,"SVK",77,215,1995,4,101,0,82,12,18,30
20102011,"Scott Hannan","Hannan","Scott","COL, WSH","D","L","1979-01-23","Richmond","CAN","BC","CAN",73,215,1997,1,23,0,78,1,10,11
20102011,"Jannik Hansen","Hansen","Jannik","VAN","R","R","1986-03-15","R√dovre","DNK",NA,"DNK",73,195,2004,9,287,0,82,9,20,29
20102011,"Christian Hanson","Hanson","Christian","TOR","C","R","1986-03-10","GlensFalls","USA","NY","USA",76,228,NA,NA,NA,0,6,0,0,0
20102011,"Martin Hanzal","Hanzal","Martin","PHX","C","L","1987-02-20","Pisek","CZE",NA,"CZE",78,226,2005,1,17,0,61,16,10,26
20102011,"Johan Harju","Harju","Johan","TBL","L","L","1986-05-15","√vertorne√","SWE",NA,"SWE",75,210,2007,6,167,0,10,1,2,3
20102011,"Jay Harrison","Harrison","Jay","CAR","D","L","1982-11-03","Oshawa","CAN","ON","CAN",76,222,2001,3,82,0,72,3,7,10
20102011,"Peter Harrold","Harrold","Peter","LAK","D","R","1983-06-08","KirtlandHills","USA","OH","USA",71,180,NA,NA,NA,0,19,1,3,4
20102011,"Teemu Hartikainen","Hartikainen","Teemu","EDM","C","L","1990-05-03","Kuopio","FIN",NA,"FIN",73,214,2008,6,163,0,12,3,2,5
20102011,"Scott Hartnell","Hartnell","Scott","PHI","L","L","1982-04-18","Regina","CAN","SK","CAN",74,215,2000,1,6,0,82,24,25,49
20102011,"Martin Havlat","Havlat","Martin","MIN","R","L","1981-04-19","MladaBoleslav","CZE",NA,"CZE",74,210,1999,1,26,0,78,22,40,62
20102011,"Dany Heatley","Heatley","Dany","SJS","L","L","1981-01-21","Freiburg","DEU",NA,"CAN",75,212,2000,1,2,0,80,26,38,64
20102011,"Jochen Hecht","Hecht","Jochen","BUF","C","L","1977-06-21","Mannheim","DEU",NA,"DEU",73,198,1995,2,49,0,67,12,17,29
20102011,"Victor Hedman","Hedman","Victor","TBL","D","L","1990-12-18","Ornskoldsvik","SWE",NA,"SWE",78,223,2009,1,2,0,79,3,23,26
20102011,"Jan Hejda","Hejda","Jan","CBJ","D","L","1978-06-18","Prague","CZE",NA,"CZE",76,230,2003,4,106,0,77,5,15,20
20102011,"Milan Hejduk","Hejduk","Milan","COL","R","R","1976-02-14","Usti","CZE",NA,"CZE",72,190,1994,4,87,0,71,22,34,56
20102011,"Darren Helm","Helm","Darren","DET","C","L","1987-01-21","StAndrews","CAN","MB","CAN",72,196,2005,5,132,0,82,12,20,32
20102011,"Ales Hemsky","Hemsky","Ales","EDM","R","R","1983-08-13","Pardubice","CZE",NA,"CZE",72,185,2001,1,13,0,47,14,28,42
20102011,"Matt Hendricks","Hendricks","Matt","WSH","L","L","1981-06-17","Blaine","USA","MN","USA",72,209,2000,5,131,0,77,9,16,25
20102011,"Jordan Hendry","Hendry","Jordan","CHI","D","L","1984-02-23","Lanigan","CAN","SK","CAN",72,194,NA,NA,NA,0,37,1,0,1
20102011,"Adam Henrique","Henrique","Adam","NJD","C","L","1990-02-06","Brantford","CAN","ON","CAN",72,195,2008,3,82,0,1,0,0,0
20102011,"T.J. Hensick","Hensick","T.J.","STL","C","R","1985-12-10","Lansing","USA","MI","USA",70,190,2005,3,88,0,13,1,2,3
20102011,"Chris Higgins","Higgins","Chris","FLA, VAN","L","L","1983-06-02","Smithtown","USA","NY","USA",72,205,2002,1,14,0,62,13,15,28
20102011,"Jack Hillen","Hillen","Jack","NYI","D","L","1986-01-24","Minnetonka","USA","MN","USA",70,190,NA,NA,NA,0,64,4,18,22
20102011,"Niklas Hjalmarsson","Hjalmarsson","Niklas","CHI","D","L","1987-06-06","Eksjo","SWE",NA,"SWE",75,197,2005,4,108,0,80,3,7,10
20102011,"Shane Hnidy","Hnidy","Shane","BOS","D","R","1975-11-08","Neepawa","CAN","MB","CAN",74,204,1994,7,173,0,3,0,0,0
20102011,"Cody Hodgson","Hodgson","Cody","VAN","C","R","1990-02-18","Toronto","CAN","ON","CAN",72,191,2008,1,10,0,8,1,1,2
20102011,"Nick Holden","Holden","Nick","CBJ","D","L","1987-05-15","StAlbert","CAN","AB","CAN",76,214,NA,NA,NA,0,5,0,0,0
20102011,"Ryan Hollweg","Hollweg","Ryan","PHX","L","L","1983-04-23","Downey","USA","CA","USA",70,212,2001,8,238,0,3,0,0,0
20102011,"Ben Holmstrom","Holmstrom","Ben","PHI","C","R","1987-04-09","ColoradoSprings","USA","CO","USA",73,201,NA,NA,NA,0,2,0,0,0
20102011,"Tomas Holmstrom","Holmstrom","Tomas","DET","L","L","1973-01-23","Pitea","SWE",NA,"SWE",72,200,1994,10,257,0,73,18,19,37
20102011,"Jonas Holos","Holos","Jonas","COL","D","R","1987-08-27","Sarpsborg","NOR",NA,"NOR",71,196,2008,6,170,0,39,0,6,6
20102011,"Korbinian Holzer","Holzer","Korbinian","TOR","D","R","1988-02-16","Munich","DEU",NA,"DEU",75,215,2006,4,111,0,2,0,0,0
20102011,"Shawn Horcoff","Horcoff","Shawn","EDM","C","L","1978-09-17","Trail","CAN","BC","CAN",73,210,1998,4,99,0,47,9,18,27
20102011,"Darcy Hordichuk","Hordichuk","Darcy","FLA","L","L","1980-08-10","Kamsack","CAN","SK","CAN",73,215,2000,6,180,0,64,1,4,5
20102011,"Patric Hornqvist","Hornqvist","Patric","NSH","R","R","1987-01-01","Sollentuna","SWE",NA,"SWE",71,189,2005,7,230,0,79,21,27,48
20102011,"Nathan Horton","Horton","Nathan","BOS","R","R","1985-05-29","Welland","CAN","ON","CAN",74,229,2003,1,3,0,80,26,27,53
20102011,"Marian Hossa","Hossa","Marian","CHI","R","L","1979-01-12","Star√Lubovna","SVK",NA,"SVK",73,207,1997,1,12,0,65,25,32,57
20102011,"Jiri Hudler","Hudler","Jiri","DET","R","L","1984-01-04","Olomouc","CZE",NA,"CZE",70,190,2002,2,58,0,73,10,27,37
20102011,"Trent Hunter","Hunter","Trent","NYI","R","R","1980-07-05","RedDeer","CAN","AB","CAN",75,217,1998,6,150,0,17,1,3,4
20102011,"Matt Hunwick","Hunwick","Matt","BOS, COL","D","L","1985-05-21","Warren","USA","MI","USA",71,200,2004,7,224,0,73,1,12,13
20102011,"Kristian Huselius","Huselius","Kristian","CBJ","L","L","1978-11-10","Osterhaninge","SWE",NA,"SWE",74,184,1997,2,47,0,39,14,9,23
20102011,"Kent Huskins","Huskins","Kent","SJS","D","L","1979-05-04","Almonte","CAN","ON","CAN",76,210,1998,6,156,0,50,2,8,10
20102011,"Andrew Hutchinson","Hutchinson","Andrew","PIT","D","R","1980-03-24","Evanston","USA","IL","USA",74,195,1999,2,54,0,5,0,1,1
20102011,"Jarome Iginla","Iginla","Jarome","CGY","R","R","1977-07-01","Edmonton","CAN","AB","CAN",73,210,1995,1,11,0,82,43,43,86
20102011,"Raitis Ivanans","Ivanans","Raitis","CGY","L","L","1979-01-03","Riga","LVA",NA,"LVA",76,231,NA,NA,NA,0,1,0,0,0
20102011,"Barret Jackman","Jackman","Barret","STL","D","L","1981-03-05","Trail","CAN","BC","CAN",72,203,1999,1,17,0,60,0,13,13
20102011,"Tim Jackman","Jackman","Tim","CGY","R","R","1981-11-14","Minot","USA","ND","USA",74,225,2001,2,38,0,82,10,13,23
20102011,"Jean-Francois Jacques","Jacques","Jean-Francois","EDM","L","L","1985-04-29","Montreal","CAN","QC","CAN",75,231,2003,2,68,0,51,4,1,5
20102011,"Doug Janik","Janik","Doug","DET","D","L","1980-03-26","Agawam","USA","MA","USA",74,211,1999,2,55,0,7,0,0,0
20102011,"Cam Janssen","Janssen","Cam","STL","R","R","1984-04-15","StLouis","USA","MO","USA",72,215,2002,4,117,0,54,1,3,4
20102011,"Dustin Jeffrey","Jeffrey","Dustin","PIT","L","L","1988-02-27","Sarnia","CAN","ON","CAN",73,205,2007,6,171,0,25,7,5,12
20102011,"Hugh Jessiman","Jessiman","Hugh","FLA","R","R","1984-03-28","NewYorkCity","USA","NY","USA",78,221,2003,1,12,0,2,0,0,0
20102011,"Jesse Joensuu","Joensuu","Jesse","NYI","L","L","1987-10-05","Pori","FIN",NA,"FIN",76,213,2006,2,60,0,42,6,3,9
20102011,"Marcus Johansson","Johansson","Marcus","WSH","L","L","1990-10-06","Landskrona","SWE",NA,"SWE",73,205,2009,1,24,0,69,13,14,27
