"Season","Name","LastName","FirstName","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftNumber","HHOF","GP","G","A","P"
20122013,"Jake Dowell","Dowell","Jake","MIN","C","L","1985-03-04","EauClaire","USA","WI","USA",72,200,2004,5,140,0,2,0,0,0
20122013,"Steve Downie","Downie","Steve","COL","R","R","1987-04-03","Newmarket","CAN","ON","CAN",71,191,2005,1,29,0,2,0,1,1
20122013,"Nick Drazenovic","Drazenovic","Nick","CBJ","C","L","1987-01-14","PrinceGeorge","CAN","BC","CAN",72,192,2005,6,171,0,8,0,0,0
20122013,"Davis Drewiske","Drewiske","Davis","LAK, MTL","D","L","1984-11-22","Hudson","USA","WI","USA",74,222,NA,NA,NA,0,29,2,5,7
20122013,"Brandon Dubinsky","Dubinsky","Brandon","CBJ","C","L","1986-04-29","Anchorage","USA","AK","USA",74,218,2004,2,60,0,29,2,18,20
20122013,"Matt Duchene","Duchene","Matt","COL","C","L","1991-01-16","Haliburton","CAN","ON","CAN",71,195,2009,1,3,0,47,17,26,43
20122013,"Gabriel Dumont","Dumont","Gabriel","MTL","C","R","1990-10-06","VilleDegelis","CAN","QC","CAN",70,190,2009,5,139,0,10,1,2,3
20122013,"Pascal Dupuis","Dupuis","Pascal","PIT","R","L","1979-04-07","Laval","CAN","QC","CAN",73,205,NA,NA,NA,0,48,20,18,38
20122013,"Radek Dvorak","Dvorak","Radek","ANA","R","R","1977-03-09","Tabor","CZE",NA,"CZE",74,195,1995,1,10,0,9,4,0,4
20122013,"Patrick Dwyer","Dwyer","Patrick","CAR","R","R","1983-06-22","Spokane","USA","WA","USA",71,175,2002,4,116,0,46,8,8,16
20122013,"Dave Dziurzynski","Dziurzynski","Dave","OTT","L","L","1989-10-06","Lloydminster","CAN","AB","CAN",75,224,NA,NA,NA,0,12,2,0,2
20122013,"Ben Eager","Eager","Ben","EDM","L","L","1984-01-22","Ottawa","CAN","ON","CAN",74,226,2002,1,23,0,14,1,1,2
20122013,"Cody Eakin","Eakin","Cody","DAL","C","L","1991-05-24","Winnipeg","CAN","MB","CAN",72,190,2009,3,85,0,48,7,17,24
20122013,"Mark Eaton","Eaton","Mark","PIT","D","L","1977-05-06","Wilmington","USA","DE","USA",73,215,NA,NA,NA,0,23,0,0,0
20122013,"Patrick Eaves","Eaves","Patrick","DET","R","R","1984-05-01","Calgary","CAN","AB","USA",72,200,2003,1,29,0,34,2,6,8
20122013,"Andrew Ebbett","Ebbett","Andrew","VAN","C","L","1983-01-02","Vernon","CAN","BC","CAN",69,174,NA,NA,NA,0,28,1,5,6
20122013,"Jordan Eberle","Eberle","Jordan","EDM","C","R","1990-05-15","Regina","CAN","SK","CAN",71,184,2008,1,22,0,48,16,21,37
20122013,"Alexander Edler","Edler","Alexander","VAN","D","L","1986-04-21","Ostersund","SWE",NA,"SWE",75,214,2004,3,91,0,45,8,14,22
20122013,"Christian Ehrhoff","Ehrhoff","Christian","BUF","D","L","1982-07-06","Moers","DEU",NA,"DEU",74,201,2001,4,106,0,47,5,17,22
20122013,"Mattias Ekholm","Ekholm","Mattias","NSH","D","L","1990-05-24","Borlange","SWE",NA,"SWE",76,215,2009,4,102,0,1,0,0,0
20122013,"Oliver Ekman-Larsson","Ekman-Larsson","Oliver","PHX","D","L","1991-07-17","Karlskrona","SWE",NA,"SWE",74,200,2009,1,6,0,48,3,21,24
20122013,"Patrik Elias","Elias","Patrik","NJD","C","L","1976-04-13","Trebic","CZE",NA,"CZE",73,190,1994,2,51,0,48,14,22,36
20122013,"Lars Eller","Eller","Lars","MTL","C","L","1989-05-08","Rodovre","DNK",NA,"DNK",74,207,2007,1,13,0,46,8,22,30
20122013,"Keaton Ellerby","Ellerby","Keaton","FLA, LAK","D","L","1988-11-05","Strathmore","CAN","AB","CAN",77,220,2007,1,10,0,44,0,3,3
20122013,"Stefan Elliott","Elliott","Stefan","COL","D","R","1991-01-30","Vancouver","CAN","BC","CAN",73,190,2009,2,49,0,18,1,3,4
20122013,"Matt Ellis","Ellis","Matt","BUF","L","L","1981-08-31","Welland","CAN","ON","CAN",72,208,NA,NA,NA,0,6,0,0,0
20122013,"Ryan Ellis","Ellis","Ryan","NSH","D","R","1991-01-03","Hamilton","CAN","ON","CAN",70,180,2009,1,11,0,32,2,4,6
20122013,"Alexei Emelin","Emelin","Alexei","MTL","D","L","1986-04-25","Togliatti","RUS",NA,"RUS",74,218,2004,3,84,0,38,3,9,12
20122013,"Steve Eminger","Eminger","Steve","NYR","D","R","1983-10-31","Woodbridge","CAN","ON","CAN",74,207,2002,1,12,0,35,0,3,3
20122013,"Cory Emmerton","Emmerton","Cory","DET","C","L","1988-06-01","StThomas","CAN","ON","CAN",72,191,2006,2,41,0,48,5,3,8
20122013,"Deryk Engelland","Engelland","Deryk","PIT","D","R","1982-04-03","Edmonton","CAN","AB","CAN",74,214,2000,6,194,0,42,0,6,6
20122013,"Tyler Ennis","Ennis","Tyler","BUF","L","L","1989-10-06","Edmonton","CAN","AB","CAN",69,175,2008,1,26,0,47,10,21,31
20122013,"Toby Enstrom","Enstrom","Toby","WPG","D","L","1984-11-05","Nordingra","SWE",NA,"SWE",70,180,2003,8,239,0,22,4,11,15
20122013,"Martin Erat","Erat","Martin","NSH, WSH","R","L","1981-08-29","Trebic","CZE",NA,"CZE",72,196,1999,7,191,0,45,5,19,24
20122013,"Jonathan Ericsson","Ericsson","Jonathan","DET","D","L","1984-03-02","Karlskrona","SWE",NA,"SWE",76,220,2002,9,291,0,45,3,10,13
20122013,"Loui Eriksson","Eriksson","Loui","DAL","L","L","1985-07-17","Gothenburg","SWE",NA,"SWE",74,196,2003,2,33,0,48,12,17,29
20122013,"Tim Erixon","Erixon","Tim","CBJ","D","L","1991-02-24","PortChester","USA","NY","SWE",74,200,2009,1,23,0,31,0,5,5
20122013,"John Erskine","Erskine","John","WSH","D","L","1980-06-26","Kingston","CAN","ON","CAN",76,220,1998,2,39,0,30,3,3,6
20122013,"Emerson Etem","Etem","Emerson","ANA","L","L","1992-06-16","LongBeach","USA","CA","USA",73,212,2010,1,29,0,38,3,7,10
20122013,"Justin Falk","Falk","Justin","MIN","D","L","1988-10-11","Snowflake","CAN","MB","CAN",77,222,2007,4,110,0,36,0,3,3
20122013,"Justin Faulk","Faulk","Justin","CAR","D","R","1992-03-20","SouthStPaul","USA","MN","USA",72,215,2010,2,37,0,38,5,10,15
20122013,"Mark Fayne","Fayne","Mark","NJD","D","R","1987-05-15","Nashua","USA","NH","USA",75,212,2005,5,155,0,31,1,5,6
20122013,"Ruslan Fedotenko","Fedotenko","Ruslan","PHI","L","L","1979-01-18","Kiev","UKR",NA,"UKR",73,200,NA,NA,NA,0,47,4,9,13
20122013,"Eric Fehr","Fehr","Eric","WSH","C","R","1985-09-07","Winkler","CAN","MB","CAN",76,212,2003,1,18,0,41,9,8,17
20122013,"Andrew Ference","Ference","Andrew","BOS","D","L","1979-03-17","Edmonton","CAN","AB","CAN",71,182,1997,8,208,0,48,4,9,13
20122013,"Benn Ferriero","Ferriero","Benn","NYR","R","R","1987-04-29","Boston","USA","MA","USA",71,195,2006,7,196,0,4,0,1,1
20122013,"Vernon Fiddler","Fiddler","Vernon","DAL","C","L","1980-05-09","Edmonton","CAN","AB","CAN",71,205,NA,NA,NA,0,46,4,13,17
20122013,"Valtteri Filppula","Filppula","Valtteri","DET","C","L","1984-03-20","Vantaa","FIN",NA,"FIN",72,196,2002,3,95,0,41,9,8,17
20122013,"Joe Finley","Finley","Joe","NYI","D","L","1987-06-29","Edina","USA","MN","USA",80,245,2005,1,27,0,16,0,1,1
20122013,"Mike Fisher","Fisher","Mike","NSH","C","R","1980-06-05","Peterborough","CAN","ON","CAN",73,216,1998,2,44,0,38,10,11,21
20122013,"Mark Fistric","Fistric","Mark","EDM","D","L","1986-06-01","Edmonton","CAN","AB","CAN",74,225,2004,1,28,0,25,0,6,6
20122013,"Tomas Fleischmann","Fleischmann","Tomas","FLA","L","L","1984-05-16","Koprivnice","CZE",NA,"CZE",73,192,2002,2,63,0,48,12,23,35
20122013,"Brian Flynn","Flynn","Brian","BUF","C","R","1988-07-26","Lynnfield","USA","MA","USA",73,183,NA,NA,NA,0,26,6,5,11
20122013,"Marcus Foligno","Foligno","Marcus","BUF","L","L","1991-08-10","Buffalo","USA","NY","CAN",75,228,2009,4,104,0,47,5,13,18
20122013,"Nick Foligno","Foligno","Nick","CBJ","L","L","1987-10-31","Buffalo","USA","NY","USA",72,205,2006,1,28,0,45,6,13,19
20122013,"Filip Forsberg","Forsberg","Filip","NSH","L","R","1994-08-13","Ostervala","SWE",NA,"SWE",73,205,2012,1,11,0,5,0,1,1
20122013,"Kurtis Foster","Foster","Kurtis","PHI","D","R","1981-11-24","Carp","CAN","ON","CAN",77,225,2000,2,40,0,23,1,4,5
20122013,"Cam Fowler","Fowler","Cam","ANA","D","L","1991-12-05","Windsor","CAN","ON","USA",73,207,2010,1,12,0,37,1,10,11
20122013,"Cody Franson","Franson","Cody","TOR","D","R","1987-08-08","Sicamous","CAN","BC","CAN",77,224,2005,3,79,0,45,4,25,29
20122013,"Johan Franzen","Franzen","Johan","DET","R","L","1979-12-23","Vetlanda","SWE",NA,"SWE",76,232,2004,3,97,0,41,14,17,31
20122013,"Colin Fraser","Fraser","Colin","LAK","C","L","1985-01-28","Sicamous","CAN","BC","CAN",73,190,2003,3,69,0,34,2,5,7
20122013,"Mark Fraser","Fraser","Mark","TOR","D","L","1986-09-29","Ottawa","CAN","ON","CAN",76,220,2005,3,84,0,45,0,8,8
20122013,"Matt Fraser","Fraser","Matt","DAL","R","L","1990-05-20","RedDeer","CAN","AB","CAN",75,206,NA,NA,NA,0,12,1,2,3
20122013,"Matt Frattin","Frattin","Matt","TOR","R","R","1988-01-03","Edmonton","CAN","AB","CAN",72,205,2007,4,99,0,25,7,6,13
20122013,"Michael Frolik","Frolik","Michael","CHI","R","L","1988-02-17","Kladno","CZE",NA,"CZE",73,194,2006,1,10,0,45,3,7,10
20122013,"Marian Gaborik","Gaborik","Marian","NYR, CBJ","R","L","1982-02-14","Trencin","SVK",NA,"SVK",73,205,2000,1,3,0,47,12,15,27
20122013,"Simon Gagne","Gagne","Simon","LAK, PHI","L","L","1980-02-29","SteFoy","CAN","QC","CAN",73,195,1998,1,22,0,38,5,11,16
20122013,"Sam Gagner","Gagner","Sam","EDM","C","R","1989-08-10","London","CAN","ON","CAN",71,200,2007,1,6,0,48,14,24,38
20122013,"Aaron Gagnon","Gagnon","Aaron","WPG","C","R","1986-04-24","Quesnel","CAN","BC","CAN",71,186,2004,8,240,0,10,3,0,3
20122013,"Alex Galchenyuk","Galchenyuk","Alex","MTL","C","L","1994-02-12","Milwaukee","USA","WI","USA",73,210,2012,1,3,0,48,9,18,27
20122013,"TJ Galiardi","Galiardi","TJ","SJS","L","L","1988-04-22","Calgary","CAN","AB","CAN",74,185,2007,2,55,0,36,5,9,14
20122013,"Brendan Gallagher","Gallagher","Brendan","MTL","R","R","1992-05-06","Edmonton","CAN","AB","CAN",69,182,2010,5,147,0,44,15,13,28
20122013,"Ryan Garbutt","Garbutt","Ryan","DAL","C","L","1985-08-12","Edmonton","CAN","AB","CAN",72,195,NA,NA,NA,0,36,3,7,10
20122013,"Jake Gardiner","Gardiner","Jake","TOR","D","L","1990-07-04","Minnetonka","USA","MN","USA",74,200,2008,1,17,0,12,0,4,4
20122013,"Jason Garrison","Garrison","Jason","VAN","D","L","1984-11-13","WhiteRock","CAN","BC","CAN",73,218,NA,NA,NA,0,47,8,8,16
20122013,"Paul Gaustad","Gaustad","Paul","NSH","C","L","1982-02-03","Fargo","USA","ND","USA",77,227,2000,7,220,0,23,2,3,5
20122013,"Eric Gelinas","Gelinas","Eric","NJD","D","L","1991-05-08","Vanier","CAN","ON","CAN",76,215,2009,2,54,0,1,0,0,0
20122013,"Nathan Gerbe","Gerbe","Nathan","BUF","C","L","1987-07-24","Oxford","USA","MI","USA",64,176,2005,5,142,0,42,5,5,10
20122013,"Bruno Gervais","Gervais","Bruno","PHI","D","R","1984-10-03","Longueuil","CAN","QC","CAN",73,200,2003,6,182,0,37,1,5,6
20122013,"Ryan Getzlaf","Getzlaf","Ryan","ANA","C","R","1985-05-10","Regina","CAN","SK","CAN",76,221,2003,1,19,0,44,15,34,49
20122013,"Tom Gilbert","Gilbert","Tom","MIN","D","R","1983-01-10","Bloomington","USA","MN","USA",74,210,2002,4,129,0,43,3,10,13
20122013,"Hal Gill","Gill","Hal","NSH","D","L","1975-04-06","Concord","USA","MA","USA",79,243,1993,8,207,0,32,0,0,0
20122013,"Colton Gillies","Gillies","Colton","CBJ","C","L","1989-02-12","WhiteRock","CAN","BC","CAN",76,208,2007,1,16,0,27,1,1,2
20122013,"Matt Gilroy","Gilroy","Matt","NYR","D","R","1984-07-20","NorthBellmore","USA","NY","USA",73,199,NA,NA,NA,0,15,0,0,0
20122013,"Brian Gionta","Gionta","Brian","MTL","R","R","1979-01-18","Rochester","USA","NY","USA",67,178,1998,3,82,0,48,14,12,26
20122013,"Stephen Gionta","Gionta","Stephen","NJD","R","R","1983-10-09","Rochester","USA","NY","USA",67,175,NA,NA,NA,0,48,4,10,14
20122013,"Mark Giordano","Giordano","Mark","CGY","D","L","1983-10-03","Toronto","CAN","ON","CAN",72,198,NA,NA,NA,0,47,4,11,15
20122013,"Dan Girardi","Girardi","Dan","NYR","D","R","1984-04-29","Welland","CAN","ON","CAN",73,212,NA,NA,NA,0,46,2,12,14
20122013,"Claude Giroux","Giroux","Claude","PHI","C","R","1988-01-12","Hearst","CAN","ON","CAN",71,185,2006,1,22,0,48,13,35,48
20122013,"Tanner Glass","Glass","Tanner","PIT","L","L","1983-11-29","Regina","CAN","SK","CAN",73,213,2003,9,265,0,48,1,1,2
20122013,"Tim Gleason","Gleason","Tim","CAR","D","L","1983-01-29","Clawson","USA","MI","USA",72,217,2001,1,23,0,42,0,9,9
20122013,"Curtis Glencross","Glencross","Curtis","CGY","L","L","1982-12-28","Kindersley","CAN","SK","CAN",73,197,NA,NA,NA,0,40,15,11,26
20122013,"Marcel Goc","Goc","Marcel","FLA","C","L","1983-08-24","Calw","DEU",NA,"DEU",73,197,2001,1,20,0,42,9,10,19
20122013,"Alex Goligoski","Goligoski","Alex","DAL","D","L","1985-07-30","GrandRapids","USA","MN","USA",71,185,2004,2,61,0,47,3,24,27
20122013,"Cody Goloubef","Goloubef","Cody","CBJ","D","R","1989-11-30","Mississauga","CAN","ON","CAN",73,200,2008,2,37,0,11,1,0,1
20122013,"Scott Gomez","Gomez","Scott","SJS","C","L","1979-12-23","Anchorage","USA","AK","USA",71,200,1998,1,27,0,39,2,13,15
20122013,"Sergei Gonchar","Gonchar","Sergei","OTT","D","L","1974-04-13","Chelyabinsk","RUS",NA,"RUS",74,210,1992,1,14,0,45,3,24,27
20122013,"Andrew Gordon","Gordon","Andrew","VAN","R","R","1985-12-13","PortersLake","CAN","NS","CAN",72,194,2004,7,197,0,6,0,0,0
20122013,"Boyd Gordon","Gordon","Boyd","PHX","C","R","1983-10-19","Unity","CAN","SK","CAN",72,200,2002,1,17,0,48,4,10,14
20122013,"Josh Gorges","Gorges","Josh","MTL","D","L","1984-08-14","Kelowna","CAN","BC","CAN",73,204,NA,NA,NA,0,48,2,7,9
20122013,"Michael Grabner","Grabner","Michael","NYI","R","L","1987-10-05","Villach","AUT",NA,"AUT",73,185,2006,1,14,0,45,16,5,21
20122013,"Mikhail Grabovski","Grabovski","Mikhail","TOR","C","L","1984-01-31","Potsdam","DEU",NA,"BLR",71,186,2004,5,150,0,48,9,7,16
20122013,"Marc-Andre Gragnani","Gragnani","Marc-Andre","CAR","D","L","1987-03-11","Montreal","CAN","QC","CAN",75,205,2005,3,87,0,1,0,0,0
20122013,"Mikael Granlund","Granlund","Mikael","MIN","C","L","1992-02-26","Oulu","FIN",NA,"FIN",70,184,2010,1,9,0,27,2,6,8
20122013,"Derek Grant","Grant","Derek","OTT","C","L","1990-04-20","Abbotsford","CAN","BC","CAN",75,212,2008,4,119,0,5,0,0,0
20122013,"Mike Green","Green","Mike","WSH","D","R","1985-10-12","Calgary","CAN","AB","CAN",73,207,2004,1,29,0,35,12,14,26
20122013,"Andy Greene","Greene","Andy","NJD","D","L","1982-10-30","Trenton","USA","MI","USA",71,190,NA,NA,NA,0,48,4,12,16
20122013,"Matt Greene","Greene","Matt","LAK","D","R","1983-05-13","GrandLedge","USA","MI","USA",75,236,2002,2,44,0,5,0,1,1
20122013,"Colin Greening","Greening","Colin","OTT","C","L","1986-03-09","StJohns","CAN","NL","CAN",74,210,2005,7,204,0,47,8,11,19
20122013,"Mikhail Grigorenko","Grigorenko","Mikhail","BUF","C","L","1994-05-16","Khabarovsk","RUS",NA,"RUS",75,209,2012,1,12,0,25,1,4,5
20122013,"Nicklas Grossmann","Grossmann","Nicklas","PHI","D","L","1985-01-22","Stockholm","SWE",NA,"SWE",76,230,2004,2,56,0,30,1,3,4
20122013,"Eric Gryba","Gryba","Eric","OTT","D","R","1988-04-14","Saskatoon","CAN","SK","CAN",76,225,2006,3,68,0,33,2,4,6
20122013,"Radko Gudas","Gudas","Radko","TBL","D","R","1990-06-05","Prague","CZE",NA,"CZE",72,204,2010,3,66,0,22,2,3,5
20122013,"Erik Gudbranson","Gudbranson","Erik","FLA","D","R","1992-01-07","Ottawa","CAN","ON","CAN",77,220,2010,1,3,0,32,0,4,4
20122013,"Carl Gunnarsson","Gunnarsson","Carl","TOR","D","L","1986-11-09","Orebro","SWE",NA,"SWE",74,197,2007,7,194,0,37,1,14,15
20122013,"Erik Gustafsson","Gustafsson","Erik","PHI","D","L","1988-12-15","Kvissleby","SWE",NA,"SWE",70,180,NA,NA,NA,0,27,3,5,8
20122013,"Carl Hagelin","Hagelin","Carl","NYR","L","L","1988-08-23","Sodertalje","SWE",NA,"SWE",71,186,2007,6,168,0,48,10,14,24
20122013,"Ron Hainsey","Hainsey","Ron","WPG","D","L","1981-03-24","Bolton","USA","CT","USA",75,210,2000,1,13,0,47,0,13,13
20122013,"Micheal Haley","Haley","Micheal","NYR","C","L","1986-03-30","Guelph","CAN","ON","CAN",71,205,NA,NA,NA,0,9,0,0,0
20122013,"Matt Halischuk","Halischuk","Matt","NSH","R","R","1988-06-01","Toronto","CAN","ON","CAN",72,180,2007,4,117,0,36,5,6,11
20122013,"Adam Hall","Hall","Adam","TBL, CAR, PHI","R","R","1980-08-14","Kalamazoo","USA","MI","USA",74,212,1999,2,52,0,37,0,4,4
20122013,"Taylor Hall","Hall","Taylor","EDM","L","L","1991-11-14","Calgary","CAN","AB","CAN",73,201,2010,1,1,0,45,16,34,50
20122013,"Jeff Halpern","Halpern","Jeff","NYR, MTL","C","R","1976-05-03","Washington","USA","DC","USA",72,190,NA,NA,NA,0,46,1,2,3
20122013,"Dan Hamhuis","Hamhuis","Dan","VAN","D","L","1982-12-13","Smithers","CAN","BC","CAN",73,200,2001,1,12,0,47,4,20,24
20122013,"Dougie Hamilton","Hamilton","Dougie","BOS","D","R","1993-06-17","Toronto","CAN","ON","CAN",78,210,2011,1,9,0,42,5,11,16
20122013,"Ryan Hamilton","Hamilton","Ryan","TOR","L","L","1985-04-15","Oshawa","CAN","ON","CAN",74,219,NA,NA,NA,0,10,0,2,2
20122013,"Travis Hamonic","Hamonic","Travis","NYI","D","R","1990-08-16","StMalo","CAN","MB","CAN",74,205,2008,2,53,0,48,3,7,10
20122013,"Roman Hamrlik","Hamrlik","Roman","WSH, NYR","D","L","1974-04-12","Zlin","CZE",NA,"CZE",74,206,1992,1,1,0,16,0,1,1
20122013,"Michal Handzus","Handzus","Michal","SJS, CHI","C","L","1977-03-11","Bansk√Bystrica","SVK",NA,"SVK",77,215,1995,4,101,0,39,2,6,8
20122013,"Scott Hannan","Hannan","Scott","NSH, SJS","D","L","1979-01-23","Richmond","CAN","BC","CAN",73,215,1997,1,23,0,33,0,1,1
20122013,"Ben Hanowski","Hanowski","Ben","CGY","R","L","1990-10-18","LittleFalls","USA","MN","USA",74,210,2009,3,63,0,5,1,0,1
20122013,"Jannik Hansen","Hansen","Jannik","VAN","R","R","1986-03-15","R√dovre","DNK",NA,"DNK",73,195,2004,9,287,0,47,10,17,27
20122013,"Martin Hanzal","Hanzal","Martin","PHX","C","L","1987-02-20","Pisek","CZE",NA,"CZE",78,226,2005,1,17,0,39,11,12,23
20122013,"Jay Harrison","Harrison","Jay","CAR","D","L","1982-11-03","Oshawa","CAN","ON","CAN",76,222,2001,3,82,0,47,3,7,10
20122013,"Peter Harrold","Harrold","Peter","NJD","D","R","1983-06-08","KirtlandHills","USA","OH","USA",71,180,NA,NA,NA,0,23,2,3,5
20122013,"Teemu Hartikainen","Hartikainen","Teemu","EDM","C","L","1990-05-03","Kuopio","FIN",NA,"FIN",73,214,2008,6,163,0,23,1,2,3
20122013,"Scott Hartnell","Hartnell","Scott","PHI","L","L","1982-04-18","Regina","CAN","SK","CAN",74,215,2000,1,6,0,32,8,3,11
20122013,"Martin Havlat","Havlat","Martin","SJS","R","L","1981-04-19","MladaBoleslav","CZE",NA,"CZE",74,210,1999,1,26,0,40,8,10,18
20122013,"Jimmy Hayes","Hayes","Jimmy","CHI","R","R","1989-11-21","Boston","USA","MA","USA",77,215,2008,2,60,0,10,1,3,4
20122013,"Dany Heatley","Heatley","Dany","MIN","L","L","1981-01-21","Freiburg","DEU",NA,"CAN",75,212,2000,1,2,0,36,11,10,21
20122013,"Jochen Hecht","Hecht","Jochen","BUF","C","L","1977-06-21","Mannheim","DEU",NA,"DEU",73,198,1995,2,49,0,47,5,9,14
20122013,"Victor Hedman","Hedman","Victor","TBL","D","L","1990-12-18","Ornskoldsvik","SWE",NA,"SWE",78,223,2009,1,2,0,44,4,16,20
20122013,"Jan Hejda","Hejda","Jan","COL","D","L","1978-06-18","Prague","CZE",NA,"CZE",76,230,2003,4,106,0,46,1,9,10
20122013,"Milan Hejduk","Hejduk","Milan","COL","R","R","1976-02-14","Usti","CZE",NA,"CZE",72,190,1994,4,87,0,29,4,7,11
20122013,"Darren Helm","Helm","Darren","DET","C","L","1987-01-21","StAndrews","CAN","MB","CAN",72,196,2005,5,132,0,1,0,0,0
20122013,"Ales Hemsky","Hemsky","Ales","EDM","R","R","1983-08-13","Pardubice","CZE",NA,"CZE",72,185,2001,1,13,0,38,9,11,20
20122013,"Kevin Henderson","Henderson","Kevin","NSH","L","L","1986-12-03","Toronto","CAN","ON","CAN",75,210,NA,NA,NA,0,4,1,0,1
20122013,"Matt Hendricks","Hendricks","Matt","WSH","L","L","1981-06-17","Blaine","USA","MN","USA",72,209,2000,5,131,0,48,5,3,8
20122013,"Jordan Hendry","Hendry","Jordan","ANA","D","L","1984-02-23","Lanigan","CAN","SK","CAN",72,194,NA,NA,NA,0,2,0,0,0
20122013,"Adam Henrique","Henrique","Adam","NJD","C","L","1990-02-06","Brantford","CAN","ON","CAN",72,195,2008,3,82,0,42,11,5,16
20122013,"Thomas Hickey","Hickey","Thomas","NYI","D","L","1989-02-08","Calgary","CAN","AB","CAN",72,189,2007,1,4,0,39,1,3,4
20122013,"Chris Higgins","Higgins","Chris","VAN","L","L","1983-06-02","Smithtown","USA","NY","USA",72,205,2002,1,14,0,41,10,5,15
20122013,"Jack Hillen","Hillen","Jack","WSH","D","L","1986-01-24","Minnetonka","USA","MN","USA",70,190,NA,NA,NA,0,23,3,6,9
20122013,"Niklas Hjalmarsson","Hjalmarsson","Niklas","CHI","D","L","1987-06-06","Eksjo","SWE",NA,"SWE",75,197,2005,4,108,0,46,2,8,10
20122013,"Cody Hodgson","Hodgson","Cody","BUF","C","R","1990-02-18","Toronto","CAN","ON","CAN",72,191,2008,1,10,0,48,15,19,34
20122013,"Mike Hoffman","Hoffman","Mike","OTT","L","L","1989-11-24","Kitchener","CAN","ON","CAN",72,180,2009,5,130,0,3,0,0,0
20122013,"Nick Holden","Holden","Nick","CBJ","D","L","1987-05-15","StAlbert","CAN","AB","CAN",76,214,NA,NA,NA,0,2,0,0,0
20122013,"Peter Holland","Holland","Peter","ANA","C","L","1991-01-14","Toronto","CAN","ON","CAN",74,200,2009,1,15,0,21,3,2,5
20122013,"Korbinian Holzer","Holzer","Korbinian","TOR","D","R","1988-02-16","Munich","DEU",NA,"DEU",75,215,2006,4,111,0,22,2,1,3
20122013,"Roman Horak","Horak","Roman","CGY","C","L","1991-05-21","Cesk√Budejovice","CZE",NA,"CZE",72,170,2009,5,127,0,20,2,5,7
20122013,"Shawn Horcoff","Horcoff","Shawn","EDM","C","L","1978-09-17","Trail","CAN","BC","CAN",73,210,1998,4,99,0,31,7,5,12
20122013,"Darcy Hordichuk","Hordichuk","Darcy","EDM","L","L","1980-08-10","Kamsack","CAN","SK","CAN",73,215,2000,6,180,0,4,0,0,0
20122013,"Patric Hornqvist","Hornqvist","Patric","NSH","R","R","1987-01-01","Sollentuna","SWE",NA,"SWE",71,189,2005,7,230,0,24,4,10,14
20122013,"Nathan Horton","Horton","Nathan","BOS","R","R","1985-05-29","Welland","CAN","ON","CAN",74,229,2003,1,3,0,43,13,9,22
20122013,"Marian Hossa","Hossa","Marian","CHI","R","L","1979-01-12","Star√Lubovna","SVK",NA,"SVK",73,207,1997,1,12,0,40,17,14,31
20122013,"Quinton Howden","Howden","Quinton","FLA","C","L","1992-01-21","Winnipeg","CAN","MB","CAN",74,189,2010,1,25,0,18,0,0,0
20122013,"Jonathan Huberdeau","Huberdeau","Jonathan","FLA","L","L","1993-06-04","SaintJerome","CAN","QC","CAN",73,188,2011,1,3,0,48,14,17,31
20122013,"Jiri Hudler","Hudler","Jiri","CGY","R","L","1984-01-04","Olomouc","CZE",NA,"CZE",70,190,2002,2,58,0,42,10,17,27
20122013,"Matt Hunwick","Hunwick","Matt","COL","D","L","1985-05-21","Warren","USA","MI","USA",71,200,2004,7,224,0,43,0,6,6
20122013,"Kent Huskins","Huskins","Kent","DET, PHI","D","L","1979-05-04","Almonte","CAN","ON","CAN",76,210,1998,6,156,0,19,0,1,1
20122013,"Jarome Iginla","Iginla","Jarome","CGY, PIT","R","R","1977-07-01","Edmonton","CAN","AB","CAN",73,210,1995,1,11,0,44,14,19,33
20122013,"Matt Irwin","Irwin","Matt","SJS","D","L","1987-11-29","Victoria","CAN","BC","CAN",73,207,NA,NA,NA,0,38,6,6,12
20122013,"Barret Jackman","Jackman","Barret","STL","D","L","1981-03-05","Trail","CAN","BC","CAN",72,203,1999,1,17,0,46,3,9,12
20122013,"Tim Jackman","Jackman","Tim","CGY","R","R","1981-11-14","Minot","USA","ND","USA",74,225,2001,2,38,0,42,1,4,5
20122013,"Jaromir Jagr","Jagr","Jaromir","DAL, BOS","R","L","1972-02-15","Kladno","CZE",NA,"CZE",75,230,1990,1,5,0,45,16,19,35
20122013,"Cam Janssen","Janssen","Cam","NJD","R","R","1984-04-15","StLouis","USA","MO","USA",72,215,2002,4,117,0,4,0,0,0
20122013,"Dmitrij Jaskin","Jaskin","Dmitrij","STL","R","L","1993-03-23","Omsk","RUS",NA,"CZE",74,196,2011,2,41,0,2,0,0,0
20122013,"Dustin Jeffrey","Jeffrey","Dustin","PIT","L","L","1988-02-27","Sarnia","CAN","ON","CAN",73,205,2007,6,171,0,24,3,3,6
20122013,"Nicklas Jensen","Jensen","Nicklas","VAN","R","L","1993-03-06","Herning","DNK",NA,"DNK",75,216,2011,1,29,0,2,0,0,0
20122013,"Jesse Joensuu","Joensuu","Jesse","NYI","L","L","1987-10-05","Pori","FIN",NA,"FIN",76,213,2006,2,60,0,7,0,2,2
